question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct,diff
100341,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,42.0,5.984210526315785
100342,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Winfrey,Oprah Winfrey,DEM,46.0,5.984210526315785
100342,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100343,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Obama,Michelle Obama,DEM,51.0,5.984210526315785
100343,58835,2020,,460,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,A,5459,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e05bf5ae-982d-4f96-b0ae-671cdfe56aab,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100344,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Biden,Joseph R. Biden Jr.,DEM,61.0,5.984210526315785
100344,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,27.0,5.984210526315785
100345,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Harris,Kamala D. Harris,DEM,59.0,5.984210526315785
100345,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:34,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,30.0,5.984210526315785
100346,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Buttigieg,Pete Buttigieg,DEM,53.0,5.984210526315785
100346,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,30.0,5.984210526315785
100347,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Warren,Elizabeth Warren,DEM,58.0,5.984210526315785
100347,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,30.0,5.984210526315785
100348,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Sanders,Bernard Sanders,DEM,62.0,5.984210526315785
100348,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,29.0,5.984210526315785
100349,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Winfrey,Oprah Winfrey,DEM,57.0,5.984210526315785
100349,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,28.0,5.984210526315785
100350,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Obama,Michelle Obama,DEM,64.0,5.984210526315785
100350,58836,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325.0,SurveyUSA,A,2184,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:35,,http://www.surveyusa.com/client/PollReport.aspx?g=e3191035-e21e-46b7-916a-21fda59627fd,general,Trump,Donald Trump,REP,28.0,5.984210526315785
100352,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:42,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Biden,Joseph R. Biden Jr.,DEM,49.0,5.984210526315785
100352,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:42,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,41.0,5.984210526315785
100353,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Harris,Kamala D. Harris,DEM,43.0,5.984210526315785
100353,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,44.0,5.984210526315785
100354,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Buttigieg,Pete Buttigieg,DEM,41.0,5.984210526315785
100354,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100355,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Warren,Elizabeth Warren,DEM,44.0,5.984210526315785
100355,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100356,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Sanders,Bernard Sanders,DEM,47.0,5.984210526315785
100356,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100357,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Winfrey,Oprah Winfrey,DEM,45.0,5.984210526315785
100357,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100358,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Obama,Michelle Obama,DEM,50.0,5.984210526315785
100358,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325.0,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,False,,,False,False,8/8/19 08:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43.0,5.984210526315785
100189,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Biden,Joseph R. Biden Jr.,DEM,41.2,5.984210526315785
100189,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.2,5.984210526315785
100190,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Warren,Elizabeth Warren,DEM,37.4,5.984210526315785
100190,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,38.8,5.984210526315785
100191,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Harris,Kamala D. Harris,DEM,35.4,5.984210526315785
100191,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,38.5,5.984210526315785
100192,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Sanders,Bernard Sanders,DEM,42.2,5.984210526315785
100192,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.7,5.984210526315785
100193,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Buttigieg,Pete Buttigieg,DEM,31.2,5.984210526315785
100193,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.5,5.984210526315785
100194,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:46,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,O'Rourke,Beto O'Rourke,DEM,43.0,5.984210526315785
100194,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458.0,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/6/19 10:46,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.3,5.984210526315785
100479,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Biden,Joseph R. Biden Jr.,DEM,44.0,5.984210526315785
100479,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,45.0,5.984210526315785
100480,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Sanders,Bernard Sanders,DEM,44.0,5.984210526315785
100480,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,46.0,5.984210526315785
100481,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Harris,Kamala D. Harris,DEM,41.0,5.984210526315785
100481,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,47.0,5.984210526315785
100482,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Warren,Elizabeth Warren,DEM,43.0,5.984210526315785
100482,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132.0,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,False,,,False,False,8/14/19 08:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,46.0,5.984210526315785
100179,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Biden,Joseph R. Biden Jr.,DEM,50.8,5.984210526315785
100179,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,49.2,5.984210526315785
100180,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Sanders,Bernard Sanders,DEM,50.6,5.984210526315785
100180,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,49.4,5.984210526315785
100181,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,O'Rourke,Beto O'Rourke,DEM,48.1,5.984210526315785
100181,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,51.9,5.984210526315785
100182,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Buttigieg,Pete Buttigieg,DEM,48.0,5.984210526315785
100182,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,52.0,5.984210526315785
100183,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Warren,Elizabeth Warren,DEM,47.6,5.984210526315785
100183,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,52.4,5.984210526315785
100184,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Castro,Julián Castro,DEM,47.2,5.984210526315785
100184,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,52.8,5.984210526315785
100185,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Harris,Kamala D. Harris,DEM,46.2,5.984210526315785
100185,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88.0,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,False,,,False,False,8/6/19 09:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,53.8,5.984210526315785
100137,58803,2020,,228,IBD/TIPP,,,IBD/TIPP,144.0,IBD/TIPP,A-,856,rv,rv,Live Phone,U.S. President,0,,7/25/19,8/1/19,,,False,,,False,False,8/5/19 16:38,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Biden,Joseph R. Biden Jr.,DEM,54.0,-2.384615384615387
100137,58803,2020,,228,IBD/TIPP,,,IBD/TIPP,144.0,IBD/TIPP,A-,856,rv,rv,Live Phone,U.S. President,0,,7/25/19,8/1/19,,,False,,,False,False,8/5/19 16:38,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Trump,Donald Trump,REP,41.0,-2.384615384615387
